idProducto,idVendedor,Fecha,idSucursal,Descuento
3,60,2022-07-13 00:18:47,4,0.5
4,74,2019-02-11 03:30:40,1,0.2
2,14,2019-09-13 13:52:14,4,0.1
4,94,2020-03-25 01:35:02,4,0
1,87,2018-11-01 06:08:38,3,0.1
9,83,2021-04-27 01:32:06,1,0.4
9,1,2018-06-24 01:03:34,4,0.4
2,34,2022-09-03 10:45:15,2,0
10,17,2019-07-21 17:13:59,4,0
6,61,2021-12-14 21:37:30,1,0
4,74,2021-04-11 03:40:37,3,0.5
10,6,2019-01-06 08:09:02,2,0.3
4,36,2018-09-29 17:23:37,4,0
9,92,2022-03-10 11:12:17,2,0.4
6,55,2021-02-10 19:08:35,4,0
5,31,2018-11-13 18:09:24,3,0.2
7,38,2022-12-28 16:05:46,2,0.4
6,64,2020-04-03 10:26:22,1,0.3
10,6,2021-11-29 03:39:59,2,0
1,7,2019-08-05 20:29:44,3,0.4
7,41,2022-04-20 15:04:00,4,0
3,12,2022-08-09 20:12:53,1,0.3
4,2,2022-03-06 03:10:04,2,0
6,73,2022-10-08 01:51:37,2,0
8,85,2021-10-22 16:54:18,2,0
6,25,2020-07-29 13:32:16,4,0
10,3,2020-01-21 03:28:07,4,0.3
7,78,2022-08-13 21:39:09,3,0
4,77,2022-07-20 06:22:09,4,0.3
10,20,2019-08-08 13:07:53,3,0
9,3,2020-07-04 04:19:47,3,0.5
10,48,2020-07-16 09:23:05,3,0
8,89,2019-12-16 13:28:25,2,0.4
3,45,2020-09-01 03:45:09,1,0.1
4,31,2021-08-25 19:07:15,1,0
4,32,2019-12-14 03:20:08,3,0.5
5,40,2019-09-05 22:10:02,3,0
5,12,2021-10-04 23:00:17,4,0.3
1,60,2022-06-18 00:22:34,3,0.4
8,20,2019-05-19 00:17:40,4,0.1
7,16,2022-11-07 23:51:57,1,0
6,54,2021-01-24 10:06:39,4,0.5
4,20,2022-10-29 04:42:25,4,0
8,10,2019-08-11 02:23:17,2,0
6,18,2019-07-13 10:58:36,1,0.3
4,80,2020-04-20 04:48:30,3,0
1,29,2022-03-29 22:49:37,4,0.3
5,46,2019-04-18 22:02:29,1,0.1
5,34,2020-05-24 06:36:30,4,0.4
5,99,2020-11-30 18:26:29,4,0.4
4,60,2021-03-15 01:12:39,4,0.1
7,71,2018-11-07 06:51:49,4,0.5
6,86,2020-07-29 23:36:25,1,0.1
8,22,2020-04-20 01:53:24,1,0.3
2,68,2021-05-09 15:22:49,2,0
9,66,2021-01-20 01:23:09,4,0.3
5,87,2019-10-02 19:57:33,2,0.3
3,72,2018-10-21 07:53:53,4,0.1
2,52,2022-10-28 13:00:23,2,0
2,48,2019-08-14 18:35:56,2,0.4
5,86,2018-09-12 04:21:16,3,0
7,46,2020-06-04 14:13:11,2,0.3
3,18,2022-03-05 02:48:52,4,0
4,7,2022-12-20 10:15:06,3,0
1,75,2018-10-31 18:17:13,2,0.2
2,32,2021-03-22 21:18:19,2,0.5
2,80,2019-01-31 21:43:24,4,0
6,14,2018-09-08 11:50:52,3,0.1
4,50,2020-09-20 15:14:30,3,0.5
3,22,2022-01-14 22:42:47,1,0.4
2,89,2018-08-30 06:17:29,2,0.2
2,89,2022-09-12 20:37:51,4,0
8,6,2018-10-20 21:46:56,4,0.4
9,30,2022-06-12 16:17:29,1,0
1,86,2019-08-09 06:23:23,3,0.4
1,96,2019-01-25 23:40:28,3,0
2,20,2020-08-30 02:43:29,1,0.4
6,65,2018-10-16 13:31:09,3,0
10,97,2020-06-12 06:37:20,1,0.1
8,41,2021-09-02 04:17:59,2,0
7,22,2022-08-30 21:59:33,4,0.1
4,1,2020-06-25 01:45:12,3,0
2,23,2021-07-13 15:54:19,4,0.3
2,21,2021-05-23 09:15:02,1,0
7,32,2019-02-02 09:16:23,2,0.4
8,66,2021-06-17 02:43:41,2,0
10,27,2019-01-31 10:58:57,3,0.1
7,4,2022-05-12 09:35:49,3,0.2
4,17,2019-09-12 02:22:30,2,0.3
10,16,2021-11-10 12:25:53,4,0
10,30,2019-07-04 09:19:18,1,0.2
3,99,2022-06-16 00:56:12,3,0.1
8,6,2018-12-08 08:02:30,3,0.3
5,71,2020-01-09 02:14:34,2,0.5
5,14,2020-06-05 05:25:06,4,0.2
5,17,2021-04-16 15:52:20,4,0
4,56,2021-10-25 08:34:26,1,0
3,53,2019-12-27 13:17:52,4,0.1
9,76,2019-01-13 00:02:05,1,0.3
5,96,2022-09-14 11:49:47,2,0.3
10,68,2018-09-09 19:19:39,4,0.1
1,45,2022-01-13 17:19:17,2,0.1
3,28,2021-01-12 20:07:37,1,0.4
6,32,2019-03-26 16:44:28,3,0
4,22,2022-12-02 04:47:45,4,0.2
7,74,2022-08-08 02:48:18,3,0.2
9,37,2020-09-03 09:16:36,4,0
10,98,2022-03-03 00:41:59,4,0.3
10,93,2018-10-16 01:42:42,3,0
2,16,2022-01-07 08:26:50,4,0.1
3,12,2020-04-01 20:27:01,4,0.1
6,25,2022-03-27 10:00:01,2,0.2
9,55,2022-11-25 20:23:32,4,0
1,17,2018-09-29 01:48:44,2,0.2
7,6,2018-07-10 10:35:36,3,0
10,32,2019-11-29 12:56:58,4,0.4
2,51,2019-08-21 20:16:02,3,0
3,9,2021-08-16 06:50:50,4,0.4
5,22,2020-01-15 07:03:25,2,0
5,46,2020-06-22 06:32:35,1,0
1,88,2020-01-05 18:15:54,2,0.3
7,9,2021-07-18 15:31:37,1,0.2
1,99,2020-10-14 09:40:55,4,0
5,48,2020-03-07 18:57:04,2,0.2
4,56,2022-09-15 07:28:11,4,0.2
1,92,2019-11-02 12:21:00,4,0.5
1,49,2019-05-06 12:08:16,2,0.5
5,68,2020-04-08 07:26:09,4,0.3
9,17,2019-10-03 09:53:17,4,0.3
1,45,2019-04-07 21:37:12,4,0.3
8,26,2021-03-07 16:04:31,3,0.5
7,57,2021-12-06 06:57:17,1,0
2,86,2022-04-30 22:24:09,1,0.5
5,26,2020-09-26 16:03:26,1,0.2
1,65,2021-11-23 12:39:47,2,0.1
5,25,2019-09-20 02:14:16,1,0.1
9,27,2020-10-01 08:19:35,4,0.3
7,63,2021-01-03 14:25:28,3,0.4
5,88,2018-08-26 12:23:08,3,0
9,42,2019-11-20 07:40:17,2,0
7,10,2019-08-15 22:42:22,2,0.2
4,47,2018-10-05 17:26:28,3,0
3,93,2022-09-03 23:29:44,1,0.2
6,58,2020-04-25 05:12:40,1,0
8,30,2022-10-07 09:18:14,1,0
2,53,2020-03-27 22:16:25,1,0
7,30,2021-01-18 02:14:59,3,0.3
2,27,2021-10-19 23:12:58,4,0.1
6,9,2022-09-18 09:14:21,1,0
10,64,2019-02-19 02:17:54,1,0
7,73,2021-02-08 16:35:22,2,0
3,11,2019-03-25 06:59:52,1,0
1,38,2022-10-31 00:10:30,1,0.1
8,87,2019-09-20 12:47:12,3,0
2,85,2018-11-27 09:55:04,4,0.1
10,17,2022-06-03 15:46:26,1,0
2,3,2020-07-23 07:48:21,4,0.4
1,50,2022-09-29 14:50:31,1,0.1
6,12,2022-09-23 00:46:54,3,0.3
9,64,2021-08-16 21:11:48,2,0
3,98,2021-03-12 07:41:06,1,0
6,78,2021-02-02 14:11:15,4,0.1
1,13,2018-09-20 08:14:26,4,0.2
9,11,2019-01-30 16:33:59,1,0.1
7,83,2018-10-06 17:00:05,2,0.1
6,58,2021-02-08 03:47:27,2,0
7,72,2019-05-11 05:01:37,1,0
6,26,2021-08-21 00:44:15,4,0
7,53,2020-07-20 21:40:22,1,0
9,77,2019-09-25 04:14:54,3,0
2,55,2022-11-19 12:31:43,3,0
6,49,2019-10-21 10:02:59,4,0.1
10,6,2020-09-30 21:59:58,2,0.4
8,20,2020-07-03 20:05:27,4,0
9,77,2019-11-22 09:09:51,2,0.3
9,41,2018-09-17 09:35:50,2,0
8,41,2020-09-23 15:05:10,1,0.3
6,67,2019-06-06 11:11:56,4,0.3
9,3,2020-04-11 23:13:56,3,0.3
2,74,2018-11-11 10:54:32,2,0.4
8,61,2020-09-25 01:01:51,2,0.1
1,67,2019-07-07 10:18:55,1,0.3
3,77,2019-06-29 13:02:46,2,0
6,70,2019-05-07 01:38:49,1,0.1
1,62,2020-07-26 04:29:10,4,0.5
7,4,2018-10-26 10:14:31,4,0.1
7,96,2020-03-15 20:53:02,4,0
5,4,2021-03-07 04:14:46,2,0.4
6,49,2019-02-09 17:32:35,3,0
3,71,2020-11-06 13:51:45,3,0.1
1,71,2020-04-22 21:44:44,3,0.2
1,18,2022-01-01 18:41:39,3,0
8,72,2019-08-07 22:42:10,2,0
3,91,2021-10-11 17:50:13,3,0
10,97,2018-10-27 09:30:10,1,0.1
2,51,2022-04-29 20:25:45,4,0
2,62,2022-09-15 13:25:15,2,0
4,24,2021-11-06 10:52:52,1,0.1
10,18,2019-01-25 23:00:01,1,0.4
3,8,2022-11-11 02:00:51,2,0.4
10,54,2022-03-13 05:55:27,1,0.2
6,36,2021-09-19 19:54:08,1,0
10,25,2019-04-21 10:27:27,4,0.1
6,81,2018-11-24 18:30:16,3,0.4
1,95,2020-08-06 11:14:05,4,0
5,5,2020-11-09 04:40:11,3,0.3
8,79,2022-04-06 20:49:23,3,0
1,23,2019-10-22 14:43:56,1,0.4
10,74,2019-12-02 11:06:48,2,0
8,53,2018-09-12 22:09:01,1,0
10,33,2021-09-26 06:29:03,2,0
4,45,2022-09-14 02:17:11,4,0
6,36,2021-11-06 12:10:56,1,0
8,10,2022-09-08 00:43:08,4,0.3
2,93,2022-09-10 02:17:59,3,0
10,55,2022-01-22 09:52:10,3,0
2,66,2018-12-21 12:26:29,3,0
8,73,2022-11-19 00:19:55,2,0.5
1,73,2021-11-17 08:12:35,2,0.1
3,30,2021-08-18 20:55:46,3,0.1
1,49,2020-07-31 09:20:38,3,0.1
1,30,2020-12-01 03:27:46,2,0
10,22,2019-09-25 10:09:14,1,0
8,85,2022-01-21 20:23:28,1,0.4
4,93,2022-06-09 16:27:17,1,0
1,46,2022-03-08 03:37:59,4,0.4
9,59,2021-10-04 01:21:19,3,0.1
9,12,2020-09-14 07:29:41,4,0.5
9,67,2020-07-21 11:50:55,2,0.3
6,47,2021-01-25 09:03:20,2,0.5
9,1,2020-11-10 17:55:56,4,0.5
4,95,2022-12-27 22:46:46,4,0
2,77,2022-10-01 02:16:33,1,0
5,64,2019-11-15 01:29:54,1,0
8,26,2018-09-14 21:27:24,3,0.2
4,52,2019-10-29 05:16:52,4,0
7,47,2021-06-07 21:34:36,3,0.4
10,78,2020-05-13 19:18:56,4,0.5
2,70,2021-12-02 06:14:20,4,0
4,36,2020-02-29 22:31:17,1,0.2
4,29,2020-05-13 05:14:44,2,0.2
9,72,2021-03-23 18:54:01,1,0
10,18,2021-02-18 16:24:57,1,0
2,50,2021-10-02 06:19:17,4,0.2
6,75,2018-12-14 12:04:16,4,0.2
7,77,2018-12-23 00:13:51,4,0
5,60,2020-07-05 21:44:34,3,0
1,7,2021-01-05 08:28:36,3,0.3
9,94,2020-12-10 22:45:43,2,0.4
7,23,2022-06-17 08:36:31,3,0.2
10,92,2020-10-01 10:05:41,3,0
1,87,2022-12-05 23:54:48,2,0.5
3,83,2019-04-23 04:38:27,4,0.4
8,30,2018-08-26 04:50:00,3,0.1
1,35,2021-06-29 05:10:13,4,0
3,32,2021-05-09 01:41:15,1,0
8,53,2022-07-27 13:19:10,3,0.4
1,31,2020-12-28 08:17:58,4,0.4
8,74,2020-07-12 02:33:19,2,0.2
2,80,2021-02-08 11:19:43,3,0
1,33,2020-10-14 08:42:16,4,0
10,10,2018-12-05 17:14:47,1,0.3
6,48,2022-04-01 06:02:19,3,0
4,59,2018-12-17 12:40:30,3,0
3,94,2020-04-26 04:57:24,4,0.3
8,49,2018-12-11 17:19:29,4,0.2
6,87,2020-08-02 02:23:13,3,0
6,57,2019-10-26 00:02:56,2,0
6,95,2022-12-15 00:05:49,1,0.1
3,57,2021-12-02 04:52:53,2,0
1,25,2018-10-17 22:06:40,1,0.5
1,29,2019-10-30 02:07:32,3,0.3
9,19,2022-01-26 08:02:54,2,0.3
9,92,2020-03-29 13:25:41,4,0.1
7,23,2022-06-22 20:36:53,4,0
4,51,2022-03-20 05:44:13,2,0.2
8,69,2021-07-22 15:13:30,1,0.3
7,82,2022-01-19 01:56:28,1,0
4,90,2021-06-25 01:25:12,2,0
2,97,2022-12-05 19:28:36,2,0.4
8,59,2020-07-12 10:14:50,3,0.2
4,18,2018-08-28 21:00:58,4,0.4
2,84,2021-09-30 18:33:38,1,0.1
5,65,2021-03-08 00:41:24,3,0.3
8,17,2019-01-22 22:29:01,4,0
2,99,2022-01-27 19:18:20,2,0
7,56,2022-06-17 10:28:21,2,0.2
6,20,2019-10-05 05:38:28,4,0.1
6,10,2021-10-19 03:47:58,3,0
10,30,2019-10-30 09:23:48,3,0
6,88,2020-03-12 10:43:50,4,0.4
1,80,2022-05-12 17:15:58,3,0
2,66,2018-09-16 10:34:30,2,0.1
3,46,2019-08-10 09:39:27,2,0.3
3,92,2022-08-22 11:11:35,1,0
5,82,2019-06-27 10:34:04,2,0.2
8,10,2021-03-01 08:04:26,1,0.3
3,95,2022-06-13 00:43:24,4,0.1
3,63,2022-01-22 05:59:09,3,0
3,46,2020-07-18 23:10:40,3,0.2
10,62,2022-01-12 17:43:20,4,0.3
4,21,2022-07-21 08:17:02,1,0
8,73,2022-07-30 05:47:31,2,0.1
3,73,2020-12-22 14:00:50,2,0
7,6,2021-07-21 05:03:34,1,0
7,55,2019-05-29 14:52:11,2,0
9,1,2021-07-27 10:19:59,4,0
7,90,2022-09-10 20:44:28,1,0
2,81,2019-05-20 17:41:22,2,0
8,58,2018-09-12 21:36:40,3,0.1
9,74,2018-12-24 12:27:20,3,0.1
6,26,2021-09-21 11:28:42,4,0.3
6,3,2022-01-29 14:04:27,2,0.3
10,11,2020-11-01 07:28:37,4,0.1
10,86,2022-06-23 04:24:26,2,0.5
6,69,2020-09-23 14:43:49,1,0.4
9,22,2022-07-04 17:29:14,4,0.1
6,45,2020-07-28 17:37:10,1,0.3
8,52,2019-12-10 14:26:30,3,0.1
9,1,2019-10-04 18:01:50,4,0.4
5,36,2019-02-05 13:31:26,1,0.5
4,40,2019-06-06 13:59:39,3,0
10,15,2019-07-01 10:47:23,2,0.4
8,26,2020-04-20 18:35:23,4,0.1
9,84,2018-09-27 01:53:24,1,0.3
1,61,2022-07-14 20:52:59,3,0.2
7,68,2021-01-26 18:15:20,1,0
4,80,2020-10-24 03:03:33,4,0
8,93,2019-07-15 10:39:37,1,0.2
10,54,2020-02-15 05:43:06,1,0
6,28,2022-02-24 06:12:41,3,0.5
3,77,2019-03-16 23:51:56,3,0
1,4,2019-06-11 21:01:39,1,0
3,13,2021-11-16 23:36:17,2,0
1,67,2020-06-02 09:34:09,3,0.4
6,13,2019-04-25 10:49:22,4,0
6,87,2022-09-23 03:38:59,2,0
3,86,2021-09-21 10:50:09,2,0
8,97,2019-01-03 11:36:37,1,0.1
5,4,2022-02-01 07:15:06,2,0.5
6,38,2018-07-20 08:51:54,3,0.1
6,25,2021-08-16 12:07:49,1,0.5
3,83,2019-12-31 02:59:30,1,0.2
5,19,2022-06-26 12:40:24,2,0
9,99,2018-08-12 22:58:44,4,0
6,55,2019-01-19 04:34:39,4,0.2
2,96,2020-04-09 18:30:39,2,0.3
9,91,2019-01-05 21:44:48,1,0.3
4,39,2022-05-04 09:36:28,1,0
7,82,2021-11-20 17:33:48,1,0
1,17,2021-09-23 21:54:04,2,0
3,30,2019-05-11 06:44:43,4,0.1
6,99,2022-07-01 13:53:39,3,0
1,38,2019-10-26 03:42:38,1,0.4
6,69,2022-08-22 01:47:54,2,0.5
6,44,2019-02-04 04:30:59,4,0
9,19,2022-09-23 03:53:18,4,0
7,74,2019-08-25 06:57:10,2,0.1
8,67,2022-08-28 05:54:26,3,0.4
3,64,2022-02-27 20:29:14,1,0.2
7,64,2019-08-19 01:59:34,1,0.2
10,1,2022-05-20 21:25:43,4,0.5
7,63,2018-08-13 04:34:50,2,0.2
3,42,2018-10-04 11:15:21,4,0.4
5,4,2022-10-15 10:07:20,4,0
4,57,2022-05-20 03:16:58,3,0.4
10,7,2022-06-26 02:19:15,1,0.4
6,9,2019-03-07 01:46:09,1,0
2,38,2020-03-21 22:13:23,2,0.3
6,11,2022-06-08 19:40:24,4,0.1
5,45,2020-04-20 15:23:08,2,0
6,35,2021-05-27 22:32:07,3,0
6,21,2022-11-17 10:50:11,2,0.1
3,4,2020-02-10 08:08:47,3,0.5
4,57,2020-06-08 06:22:48,2,0
8,27,2022-02-06 03:18:39,4,0.5
3,52,2021-12-04 22:08:31,4,0.2
2,54,2021-10-24 14:52:30,3,0.5
10,74,2019-02-07 02:23:17,3,0
6,41,2019-05-17 12:47:22,2,0
6,93,2020-12-25 00:40:01,4,0.2
10,46,2020-06-15 21:50:56,4,0.1
9,80,2021-01-06 14:00:31,4,0
2,39,2020-03-06 23:07:06,1,0.2
9,46,2019-05-31 09:20:29,2,0
1,91,2019-12-25 20:00:39,2,0.3
10,51,2019-03-17 08:26:24,1,0
10,11,2022-11-14 11:03:44,1,0
9,34,2018-10-08 19:57:17,3,0.1
8,84,2019-11-13 22:44:31,4,0.3
4,25,2021-06-14 17:32:07,1,0
6,95,2021-11-30 18:44:56,1,0.4
3,73,2022-06-26 19:55:57,1,0
1,56,2019-01-31 01:22:55,4,0.2
2,67,2022-11-11 22:10:11,2,0
2,52,2021-11-06 11:13:39,1,0
6,75,2019-07-23 03:43:55,2,0
10,41,2018-08-28 23:40:45,3,0.4
3,29,2022-07-04 10:16:01,2,0
6,23,2019-07-19 18:21:01,1,0.3
8,67,2022-08-07 01:32:40,3,0.2
1,45,2020-06-10 17:32:46,4,0.5
3,24,2019-12-31 02:39:14,3,0
4,95,2019-11-27 09:42:50,1,0.4
5,44,2019-12-31 21:07:52,1,0
7,15,2020-12-24 16:01:16,1,0.4
4,29,2022-10-25 05:11:55,3,0.5
8,85,2019-11-14 19:51:08,2,0
10,94,2022-04-07 12:45:16,4,0.2
3,87,2020-05-21 14:17:38,4,0
8,32,2019-05-26 03:25:26,3,0.2
7,91,2020-01-24 05:59:24,2,0.5
7,15,2020-07-08 06:53:06,2,0.5
8,7,2018-08-14 14:27:29,4,0
10,24,2022-10-22 02:22:41,4,0
7,35,2018-07-07 21:01:34,1,0.3
7,91,2018-09-05 04:15:57,4,0
3,16,2020-06-13 20:35:33,4,0
7,18,2020-03-09 02:51:34,4,0
1,2,2021-05-08 01:21:04,2,0.3
10,86,2022-11-03 07:32:46,2,0.3
7,24,2018-07-26 13:53:22,4,0.4
10,86,2022-10-06 18:09:20,4,0.3
4,67,2018-08-10 20:41:56,3,0
8,8,2021-03-03 01:09:33,1,0.3
7,55,2022-04-18 15:20:56,3,0
10,69,2021-09-12 23:22:09,1,0
10,23,2018-09-01 16:24:25,3,0
1,53,2018-12-05 02:48:40,3,0.4
3,74,2022-05-18 07:47:16,4,0.1
10,85,2020-02-23 10:48:43,4,0
1,60,2022-06-29 08:34:48,4,0
3,85,2022-09-06 05:43:32,3,0.2
2,17,2019-04-01 22:17:19,1,0.5
7,66,2018-07-13 22:13:49,4,0
5,44,2019-03-21 15:34:26,2,0.4
2,18,2021-12-18 21:47:59,1,0
5,16,2021-11-11 19:39:04,3,0.2
1,34,2021-01-28 18:59:18,3,0
8,99,2018-10-14 05:19:37,2,0
10,58,2020-08-20 18:15:34,3,0
2,66,2020-03-05 21:34:43,1,0
1,61,2020-05-28 04:31:31,2,0.3
2,95,2019-11-24 14:35:05,1,0.3
9,36,2021-10-27 04:35:11,4,0.4
1,66,2020-04-11 05:26:45,3,0.1
9,86,2019-10-12 14:53:58,1,0.4
7,77,2022-08-09 13:30:20,3,0.4
2,10,2018-12-28 22:30:18,1,0
2,16,2021-08-26 06:01:04,3,0.2
8,82,2019-09-13 02:21:45,1,0.3
2,47,2021-07-01 15:52:06,2,0.3
1,71,2018-11-08 14:44:58,2,0.2
3,72,2018-07-04 08:45:26,2,0.4
7,21,2021-11-08 20:14:45,1,0
7,35,2021-06-18 03:31:39,3,0
9,42,2021-09-24 07:58:42,4,0.1
1,22,2021-07-04 16:43:37,2,0.4
10,79,2019-10-21 23:36:44,4,0
2,70,2022-01-19 03:54:21,1,0.3
9,9,2018-07-27 21:56:52,2,0
9,27,2021-05-10 07:25:09,1,0.2
3,22,2018-09-14 12:44:50,3,0
3,6,2021-02-23 20:10:25,3,0.2
6,30,2019-06-28 23:34:29,4,0.1
1,2,2021-06-03 18:24:03,4,0
5,27,2018-07-19 16:34:26,1,0
3,34,2021-10-08 19:01:27,2,0
3,64,2020-06-05 06:55:19,2,0
6,1,2020-02-11 20:27:41,1,0.4
2,33,2019-02-04 05:56:42,4,0.5
7,41,2020-08-18 16:12:39,1,0.4
2,4,2021-05-07 07:35:03,1,0.5
9,9,2022-08-02 14:26:23,2,0.4
5,40,2018-09-06 01:01:54,3,0
3,21,2021-11-03 02:12:17,2,0
4,8,2021-08-31 19:43:21,2,0.2
2,56,2019-12-28 01:22:53,4,0
4,45,2019-11-09 22:19:08,4,0.2
2,86,2020-03-25 05:25:54,2,0
1,67,2021-03-17 18:44:46,3,0.5
4,6,2020-09-20 15:32:59,2,0.4
4,29,2022-09-13 14:34:57,2,0
5,19,2020-08-24 15:35:28,1,0.1
9,93,2019-04-24 00:22:04,3,0.2
2,96,2022-11-22 11:47:03,2,0
2,3,2019-09-21 02:49:49,1,0.1
1,12,2022-06-06 17:07:42,2,0
4,28,2019-10-27 07:15:41,3,0
2,94,2019-10-30 05:14:21,4,0.3
6,48,2019-06-03 13:28:39,3,0.3
7,27,2021-01-25 12:07:38,1,0.3
8,96,2019-11-15 10:48:55,4,0.2
9,41,2022-03-09 13:30:03,1,0.1
10,56,2019-03-06 02:15:20,2,0.3
7,90,2018-10-23 03:09:50,4,0
4,34,2020-02-25 04:16:00,4,0
2,46,2022-10-05 10:05:50,4,0.1
7,32,2020-12-12 01:31:32,4,0.5
2,95,2019-05-27 04:22:45,3,0
1,13,2018-09-19 09:56:16,3,0.2
2,94,2022-10-23 16:44:00,2,0.3
8,47,2019-02-23 23:59:16,3,0.4
7,15,2021-05-12 16:45:41,1,0
9,82,2021-10-18 01:14:16,3,0.5
6,20,2022-12-27 16:42:10,4,0.3
9,2,2019-11-25 15:27:53,4,0.3
8,95,2022-07-11 21:56:26,1,0.3
3,70,2019-12-29 18:25:33,4,0
5,56,2022-11-07 13:38:25,1,0.3
10,86,2018-09-22 14:11:47,3,0.2
1,23,2020-03-16 05:11:48,1,0
4,95,2018-09-29 01:04:42,1,0.3
4,79,2021-04-19 23:12:06,4,0.4
1,3,2020-01-02 04:04:36,3,0.1
3,59,2021-12-03 06:12:05,2,0
7,65,2019-04-14 20:52:04,4,0
2,60,2020-07-26 12:59:43,4,0
4,33,2020-04-06 22:46:17,1,0.5
2,64,2022-05-01 02:28:55,2,0.4
1,91,2018-09-11 07:40:33,4,0.5
3,12,2022-06-21 20:54:55,2,0.3
7,53,2021-10-14 16:46:45,4,0.1
4,85,2021-01-23 06:07:41,1,0
2,87,2018-12-21 20:53:44,2,0.3
10,3,2021-10-14 06:55:18,3,0.2
7,59,2019-09-28 04:54:05,2,0
3,90,2022-08-06 06:39:01,3,0
8,98,2021-03-01 06:12:06,3,0
6,61,2022-09-11 15:37:12,2,0
4,9,2018-08-18 10:34:33,1,0
2,46,2021-07-19 08:52:37,1,0.4
2,85,2022-05-09 20:37:26,1,0
1,40,2019-05-12 00:45:25,1,0.5
3,16,2022-12-18 17:41:18,4,0.2
7,16,2022-06-29 12:32:17,4,0.4
4,95,2021-06-06 22:33:42,4,0
2,27,2020-06-02 14:17:36,1,0.3
5,94,2022-03-10 10:52:16,2,0.1
10,98,2019-12-12 21:41:07,2,0
4,62,2019-12-30 01:31:37,3,0
7,5,2021-11-15 19:00:00,4,0.4
3,81,2022-07-30 01:45:49,4,0
3,67,2021-11-27 20:56:14,4,0.4
10,70,2018-08-08 03:17:05,3,0.5
3,79,2018-07-17 00:16:25,1,0.1
2,21,2019-11-14 15:18:36,2,0.5
1,31,2020-09-12 17:40:52,3,0.2
7,47,2022-04-16 07:15:57,4,0.5
7,31,2022-01-31 10:23:27,3,0.5
2,25,2019-09-09 23:22:42,4,0
7,78,2019-01-23 18:41:02,1,0.4
2,43,2022-09-29 12:22:45,4,0.4
4,13,2019-07-09 06:21:33,2,0.2
5,17,2019-02-14 23:22:26,1,0
6,42,2022-05-04 06:21:34,1,0
9,3,2018-07-26 05:47:27,2,0.1
1,38,2019-12-15 13:19:44,1,0.1
4,5,2020-06-23 07:29:55,2,0.4
8,68,2021-07-31 08:10:38,4,0
4,5,2020-12-20 06:02:24,3,0
9,36,2022-08-24 15:52:04,3,0.1
3,63,2022-12-25 00:22:13,1,0.4
5,9,2018-08-09 17:15:27,1,0
5,3,2022-02-19 15:34:14,3,0.2
5,70,2021-07-23 23:23:41,1,0.4
4,8,2022-05-07 03:32:59,2,0.2
7,32,2019-01-07 12:21:17,3,0.5
5,40,2019-02-15 11:56:48,4,0
2,52,2021-12-04 00:00:44,2,0.1
6,74,2020-04-27 18:22:58,4,0
7,98,2021-06-06 10:35:25,3,0
7,18,2018-07-04 01:00:28,3,0.3
1,33,2018-10-21 23:32:57,4,0.5
2,42,2020-09-17 11:54:59,4,0.2
10,17,2021-11-15 02:21:21,2,0.4
2,3,2019-05-13 09:43:11,2,0.3
2,57,2018-12-16 02:13:25,4,0.5
3,52,2019-11-01 09:33:13,4,0
3,80,2021-05-19 09:01:05,2,0.5
2,68,2018-10-12 21:29:37,2,0.4
4,23,2022-04-02 03:15:48,4,0
8,90,2020-02-01 17:42:31,1,0
3,70,2021-10-31 06:39:46,3,0.3
3,78,2021-03-27 01:40:40,3,0
3,63,2018-11-22 02:14:20,1,0.1
7,10,2020-04-18 00:10:07,1,0.3
2,98,2021-09-26 11:04:40,1,0.2
9,98,2019-11-02 06:09:39,1,0.4
10,61,2022-10-22 09:37:30,2,0.2
3,26,2019-07-30 06:04:34,1,0.3
4,73,2019-08-10 08:35:24,2,0
1,98,2020-09-12 01:43:48,2,0
3,33,2019-05-13 21:53:53,2,0
9,16,2019-11-20 22:35:54,1,0.2
9,16,2021-05-18 04:19:42,2,0.4
4,9,2019-01-15 07:06:52,1,0
2,53,2022-11-15 03:09:41,1,0.4
4,43,2018-09-19 02:48:42,2,0.1
6,51,2019-05-22 04:50:36,3,0
1,36,2020-08-09 22:29:00,4,0.4
7,69,2018-11-29 07:41:40,1,0.4
5,87,2022-10-11 16:23:57,2,0
9,69,2019-02-19 06:10:23,1,0
3,97,2021-12-31 05:48:28,4,0.4
1,21,2022-10-18 18:11:31,1,0
5,2,2021-01-30 16:50:32,2,0.2
2,2,2021-01-02 00:43:52,4,0
10,30,2021-01-01 13:59:58,4,0.2
6,31,2021-09-01 01:51:04,4,0
6,31,2019-08-26 08:48:38,3,0.4
8,85,2019-01-04 20:04:07,1,0
3,93,2022-09-16 06:15:34,2,0
10,48,2021-08-05 02:50:08,2,0.4
1,40,2019-07-20 05:31:46,2,0
1,74,2021-01-13 08:46:03,3,0.1
8,97,2019-01-15 19:50:12,1,0.1
2,79,2021-11-30 06:28:47,2,0.1
1,57,2020-12-29 05:15:50,3,0
8,76,2022-11-04 11:28:37,2,0
4,15,2020-06-29 02:13:16,4,0
2,13,2021-03-17 06:47:28,3,0
6,1,2021-08-25 10:08:29,2,0.4
8,62,2020-04-19 09:10:23,2,0
1,54,2020-12-21 22:20:59,3,0
4,66,2021-03-18 13:51:28,1,0.4
5,48,2022-02-09 09:02:42,4,0
8,7,2018-12-17 23:44:33,4,0.3
1,38,2022-04-29 08:46:15,2,0.4
